"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","condition","participant_id","comprehension_loop1_attempts","info_comprehension_attempts","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task","correct_response","response_label","correct","selected","rt_valid","foil","key_press"
"html-button-response","10","180043","0.0-5.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","153681","
        <p style=""font-size:22px;"">Select <strong>all</strong> statements that are true:</p>
        
        <div>
          <input type=""checkbox"" id=""opt0"" value=""Taneg is traditionally associated with the Tany people"">
          <label for=""opt0"" style=""font-size:20px;"">Taneg is traditionally associated with the Tany people</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt1"" value=""Barely any Tany people speak Taneg now"">
          <label for=""opt1"" style=""font-size:20px;"">Barely any Tany people speak Taneg now</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt2"" value=""Less than half the Tany population speaks Taneg regularly"">
          <label for=""opt2"" style=""font-size:20px;"">Less than half the Tany population speaks Taneg regularly</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt3"" value=""Everyone in the community also speaks English"">
          <label for=""opt3"" style=""font-size:20px;"">Everyone in the community also speaks English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt4"" value=""Most Tany children grow up speaking Taneg"">
          <label for=""opt4"" style=""font-size:20px;"">Most Tany children grow up speaking Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt5"" value=""Taneg is quite similar to English"">
          <label for=""opt5"" style=""font-size:20px;"">Taneg is quite similar to English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt6"" value=""Drogek is at risk of dying out"">
          <label for=""opt6"" style=""font-size:20px;"">Drogek is at risk of dying out</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt7"" value=""The best way to keep minority languages alive is by recording them for future generations"">
          <label for=""opt7"" style=""font-size:20px;"">The best way to keep minority languages alive is by recording them for future generations</label>
        </div>
      
        <br>
      ","0","info_comprehension","","","true","[""Taneg is traditionally associated with the Tany people"",""Less than half the Tany population speaks Taneg regularly"",""Everyone in the community also speaks English"",""Drogek is at risk of dying out""]","","",""
"html-keyboard-response","11","190543","0.0-6.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","10498","<p style=""font-size:20px;"">That's right! Tany people all speak English, but 20% speak Taneg.</p><p style=""font-size:20px;"">Drogek, by contrast, is now barely spoken at all.</p><p style=""font-size:20px;""><i>Press any key to continue.</i></p>","d","","","","","","","",""
"html-keyboard-response","12","193750","0.0-7.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","2188","
       <p style=""font-size:24px;"">The following screens will introduce you to the language.</p>
       <p style=""font-size:20px;"">First you'll see pairs of words and images. Try to learn the words!</p>
       <p style=""font-size:20px;"">Later you’ll be asked to choose the correct word or image.</p>
       <p style=""font-size:20px;"">After that you'll move on to some more complex phrases</p>
       <p style=""font-size:20px;"">Finally you'll be asked to produce some Taneg yourself.</p>
      <p></p>
       <p style=""font-size:20px;""><i>Press any key to begin.</i></p>
    ","d","","","","","","","",""
"image-keyboard-response","13","200770","0.0-8.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Sandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","14","207288","0.0-8.0-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Umbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","15","213837","0.0-8.0-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Man.png","null","exposure","","","","","false","",""
"image-keyboard-response","16","220388","0.0-8.0-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Woman.png","null","exposure","","","","","false","",""
"image-keyboard-response","17","226937","0.0-9.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Umbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","18","233487","0.0-9.0-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Man.png","null","exposure","","","","","false","",""
"image-keyboard-response","19","240038","0.0-9.0-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Woman.png","null","exposure","","","","","false","",""
"image-keyboard-response","20","246587","0.0-9.0-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/Sandwich.png","null","exposure","","","","","false","",""
"html-keyboard-response","21","264997","0.0-10.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","17886","
      <p style=""font-size:24px;"">In the next section you'll have to make a choice!</p>
      <p style=""font-size:20px;"">You'll see either an image with two words or a word with two images.</p>
      <p style=""font-size:20px;"">In each case click the matching word or image.</p>
      <p style=""font-size:20px;""><i>Press any key when you're ready.</i></p>

    ","f","","","","","","","",""
"image-button-response","22","269203","0.0-11.0-0.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","3189","img/Man.png","1","word_selection","kiv","kiv","true","","","kers",""
"html-keyboard-response","23","270737","0.0-11.0-0.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","24","272235","0.0-11.0-0.1-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1496","img/Woman.png","1","word_selection","kers","kers","true","","","kiv",""
"html-keyboard-response","25","273762","0.0-11.0-0.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","26","275051","0.0-11.0-0.2-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1288","img/Umbrella.png","0","word_selection","pilg","pilg","true","","","teban",""
"html-keyboard-response","27","276587","0.0-11.0-0.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","28","277755","0.0-11.0-0.3-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1166","img/Sandwich.png","0","word_selection","teban","teban","true","","","kiv",""
"html-keyboard-response","29","279262","0.0-11.0-0.3-1.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","30","284059","0.0-12.0-0.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","4795","img/Man.png","1","image_selection","img/Man.png","img/Man.png","true","","","img/Sandwich.png",""
"html-keyboard-response","31","285561","0.0-12.0-0.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","32","287755","0.0-12.0-0.1-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","2192","img/Umbrella.png","1","image_selection","img/Umbrella.png","img/Umbrella.png","true","","","img/Woman.png",""
"html-keyboard-response","33","289261","0.0-12.0-0.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","34","290435","0.0-12.0-0.2-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1172","img/Woman.png","1","image_selection","img/Woman.png","img/Woman.png","true","","","img/Umbrella.png",""
"html-keyboard-response","35","291961","0.0-12.0-0.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","36","298211","0.0-12.0-0.3-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","6248","img/Sandwich.png","0","image_selection","img/Sandwich.png","img/Sandwich.png","true","","","img/Man.png",""
"html-keyboard-response","37","299728","0.0-12.0-0.3-1.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"html-keyboard-response","38","301216","0.0-13.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1488","
      <p style=""font-size:24px;"">Now it's time to learn some adjectives...</p>
       <p style=""font-size:24px;"">Look at the image in each case and try to learn the word that goes with it.</p>
      <p style=""font-size:22px;""><i>Press any key when you're ready.</i></p>
    ","f","","","","","","","",""
"image-keyboard-response","39","308237","0.0-14.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/BigWoman.png","null","exposure","","","","","false","",""
"image-keyboard-response","40","314783","0.0-14.0-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/BigMan.png","null","exposure","","","","","false","",""
"image-keyboard-response","41","321311","0.0-14.0-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/SmallWoman.png","null","exposure","","","","","false","",""
"image-keyboard-response","42","327862","0.0-14.0-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/GoodUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","43","334412","0.0-14.0-0.4","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/BigUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","44","340961","0.0-14.0-0.5","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/BadUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","45","347511","0.0-14.0-0.6","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/SmallUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","46","354062","0.0-14.0-0.7","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/SmallMan.png","null","exposure","","","","","false","",""
"image-keyboard-response","47","360612","0.0-14.0-0.8","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/BadSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","48","367161","0.0-14.0-0.9","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/BigSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","49","373712","0.0-14.0-0.10","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/SmallSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","50","380262","0.0-14.0-0.11","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","img/GoodSandwich.png","null","exposure","","","","","false","",""
"image-button-response","51","384747","0.0-15.0-0.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","3959","img/BadUmbrella.png","0","word_selection","turu","turu","true","","","kas",""
"html-keyboard-response","52","386251","0.0-15.0-0.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","53","389411","0.0-15.0-0.1-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","3159","img/BigUmbrella.png","1","word_selection","pir","pir","true","","","tan",""
"html-keyboard-response","54","390937","0.0-15.0-0.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","55","392787","0.0-15.0-0.2-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1848","img/SmallMan.png","1","word_selection","kas","kas","true","","","tan",""
"html-keyboard-response","56","394311","0.0-15.0-0.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","57","396419","0.0-15.0-0.3-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","2106","img/SmallWoman.png","1","word_selection","kas","kas","true","","","turu",""
"html-keyboard-response","58","397937","0.0-15.0-0.3-1.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","59","400379","0.0-15.0-0.4-0.4","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","2440","img/SmallSandwich.png","1","word_selection","kas","tan","false","","","tan",""
"html-keyboard-response","60","401912","0.0-15.0-0.4-1.4","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","61","403811","0.0-15.0-0.5-0.5","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1898","img/SmallSandwich.png","0","word_selection","kas","kas","true","","","tan",""
"html-keyboard-response","62","405337","0.0-15.0-0.5-1.5","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","63","407419","0.0-15.0-0.6-0.6","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","2080","img/GoodSandwich.png","1","word_selection","tan","pir","false","","","pir",""
"html-keyboard-response","64","408937","0.0-15.0-0.6-1.6","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","65","410571","0.0-15.0-0.7-0.7","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1632","img/GoodSandwich.png","0","word_selection","tan","tan","true","","","pir",""
"html-keyboard-response","66","412111","0.0-15.0-0.7-1.7","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","67","417483","0.0-15.0-0.8-0.8","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","5370","img/BadSandwich.png","1","word_selection","turu","pir","false","","","pir",""
"html-keyboard-response","68","419012","0.0-15.0-0.8-1.8","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","69","420107","0.0-15.0-0.9-0.9","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","1094","img/BadSandwich.png","0","word_selection","turu","turu","true","","","pir",""
"html-keyboard-response","70","421612","0.0-15.0-0.9-1.9","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","71","427363","0.0-15.0-0.10-0.10","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","5750","img/GoodUmbrella.png","1","word_selection","tan","tan","true","","","kas",""
"html-keyboard-response","72","428894","0.0-15.0-0.10-1.10","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","73","435299","0.0-15.0-0.11-0.11","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","NonImmersiveDrogek","x9fa4n0c7s","0","0","","","","","","6403","img/BigSandwich.png","1","word_selection","pir","kas","false","","","kas",""
